clue_id,answer,difficulty,score,action,flags,old_clue_text,sanitized_clue_text
tr_kw_0153,ŞİMŞEK,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Bulutlar arasında çakan elektrik parıltısı","Bulutlar arasında çakan elektrik parıltısı"
tr_kw_0154,DEPREM,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yerkabuğundaki kırılmalar sonucu oluşan sarsıntı, zelzele","Yerkabuğundaki kırılmalar sonucu oluşan sarsıntı, zelzele"
tr_kw_0155,VOLKAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Magmanın yeryüzüne çıktığı dağ, yanardağ","Magmanın yeryüzüne çıktığı dağ, yanardağ"
tr_kw_0156,ATMOSFER,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Dünyayı saran gaz tabakası","Dünyayı saran gaz tabakası"
tr_kw_0157,OKSİJEN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Canlıların yaşaması için gerekli olan gaz (O)","Canlıların yaşaması için gerekli olan gaz (O)"
tr_kw_0158,HİDROJEN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Evrende en çok bulunan element (H)","Evrende en çok bulunan element (H)"
tr_kw_0159,KARBON,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Organik bileşiklerin temel elementi (C)","Organik bileşiklerin temel elementi (C)"
tr_kw_0160,AZOT,hard,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Havası alınmış; bir element","Havası alınmış; bir element"
tr_kw_0161,YAZ,easy,78,KEEP,"","En sıcak mevsim","En sıcak mevsim"
tr_kw_0162,KIŞ,easy,78,KEEP,"","En soğuk mevsim","En soğuk mevsim"
tr_kw_0163,GÜZ,easy,78,KEEP,"","Sonbahar mevsimi","Sonbahar mevsimi"
tr_kw_0164,YIL,easy,83,KEEP,"IDEAL_LENGTH_BONUS","365 günlük süre, sene","365 günlük süre, sene"
tr_kw_0165,AY,easy,88,KEEP,"DUAL_MEANING_BONUS; IDEAL_LENGTH_BONUS","Dünya'nın uydusu olan gök cismi; yılın on iki bölümü","Dünya'nın uydusu olan gök cismi; yılın on iki bölümü"
tr_kw_0166,HAZİRAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yaz mevsiminin ilk ayı","Yaz mevsiminin ilk ayı"
tr_kw_0167,TEMMUZ,medium,73,KEEP,"BELOW_AVG_BIGRAM_SCORE","Yılın yedinci ayı","Yılın yedinci ayı"
tr_kw_0168,AĞUSTOS,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Zafer Bayramı'nın kutlandığı ay","Zafer Bayramı'nın kutlandığı ay"
tr_kw_0169,OCAK,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yılın ilk ayı veya yemek pişirilen yer","Yılın ilk ayı veya yemek pişirilen yer"
tr_kw_0170,ŞUBAT,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Dört yılda bir 29 çeken en kısa ay","Dört yılda bir 29 çeken en kısa ay"
tr_kw_0171,KAPI,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Bir yere girip çıkarken geçilen açılır kapanır bölme","Bir yere girip çıkarken geçilen açılır kapanır bölme"
tr_kw_0172,BACA,easy,78,KEEP,"","Duman yolu","Duman yolu"
tr_kw_0173,ÇATI,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Binaların üstünü örten kısım","Binaların üstünü örten kısım"
tr_kw_0174,CAM,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Saydam, kırılgan madde","Saydam, kırılgan madde"
tr_kw_0175,DUVAR,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Odayı çevreleyen dik yapı","Odayı çevreleyen dik yapı"
tr_kw_0176,PERDE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Pencereleri örtmek için kullanılan kumaş","Pencereleri örtmek için kullanılan kumaş"
tr_kw_0177,HALI,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yere serilen dokuma yaygı","Yere serilen dokuma yaygı"
tr_kw_0178,KİLİM,medium,83,KEEP,"IDEAL_LENGTH_BONUS","İnce dokunmuş yer yaygısı","İnce dokunmuş yer yaygısı"
tr_kw_0179,LAMBA,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Işık veren aydınlatma aracı","Işık veren aydınlatma aracı"
tr_kw_0180,KOLTUK,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Oturmaya yarayan, arkalıklı ve kollu rahat eşya","Oturmaya yarayan, arkalıklı ve kollu rahat eşya"
tr_kw_0181,BUZDOLABI,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Yiyecekleri soğuk tutan beyaz eşya","Yiyecekleri soğuk tutan beyaz eşya"
tr_kw_0182,ÇAMAŞIRMAKİNESİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Kirli giysileri yıkayan makine","Kirli giysileri yıkayan makine"
tr_kw_0183,BULAŞIKMAKİNESİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Mutfak gereçlerini yıkayan makine","Mutfak gereçlerini yıkayan makine"
tr_kw_0184,ÜTÜ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Kumaşların kırışığını gideren sıcak alet","Kumaşların kırışığını gideren sıcak alet"
tr_kw_0185,SÜPÜRGE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Yerleri temizlemeye yarayan araç","Yerleri temizlemeye yarayan araç"
tr_kw_0186,ANKARA,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Türkiye Cumhuriyeti'nin başkenti ve bürokrasi merkezi","Türkiye Cumhuriyeti'nin başkenti ve bürokrasi merkezi"
tr_kw_0187,İSTANBUL,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Boğaziçi'ne sahip, Türkiye'nin en kalabalık ili","Boğaziçi'ne sahip, Türkiye'nin en kalabalık ili"
tr_kw_0188,İZMİR,medium,78,KEEP,"","Ege'nin incisi","Ege'nin incisi"
tr_kw_0189,BURSA,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yeşil unvanlı şehrimiz","Yeşil unvanlı şehrimiz"
tr_kw_0190,ANTALYA,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Akdeniz bölgesinde turistik bir ilimiz","Akdeniz bölgesinde turistik bir ilimiz"
tr_kw_0191,PARİS,hard,78,KEEP,"","Fransa'nın başkenti","Fransa'nın başkenti"
tr_kw_0192,LONDRA,hard,78,KEEP,"","İngiltere'nin başkenti","İngiltere'nin başkenti"
tr_kw_0193,BERLİN,hard,78,KEEP,"","Almanya'nın başkenti","Almanya'nın başkenti"
tr_kw_0194,ROMA,hard,78,KEEP,"","İtalya'nın başkenti","İtalya'nın başkenti"
tr_kw_0195,TOKYO,hard,78,KEEP,"","Japonya'nın başkenti","Japonya'nın başkenti"
tr_kw_0196,PİYANO,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Tuşlu, telli büyük müzik aleti","Tuşlu, telli büyük müzik aleti"
tr_kw_0197,GİTAR,medium,78,KEEP,"","Telli, saplı çalgı","Telli, saplı çalgı"
tr_kw_0198,KEMAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yaylı, dört telli çalgı","Yaylı, dört telli çalgı"
tr_kw_0199,DAVUL,medium,78,KEEP,"","Vurmalı çalgı","Vurmalı çalgı"
tr_kw_0200,SAZ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Türk halk müziği çalgısı, bağlama","Türk halk müziği çalgısı, bağlama"
tr_kw_0201,ROMAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Uzun soluklu kurgusal anlatı türü","Uzun soluklu kurgusal anlatı türü"
tr_kw_0202,HİKAYE,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Olmuş veya olabilecek olayları anlatan kısa yazı, öykü","Olmuş veya olabilecek olayları anlatan kısa yazı, öykü"
tr_kw_0203,ŞİİR,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Duygu ve düşüncelerin dizelerle anlatılması","Duygu ve düşüncelerin dizelerle anlatılması"
tr_kw_0204,DESTAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Milletlerin başından geçen kahramanlık olaylarını anlatan eser","Milletlerin başından geçen kahramanlık olaylarını anlatan eser"
tr_kw_0205,MASAL,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Olağanüstü olayların anlatıldığı hayali hikaye","Olağanüstü olayların anlatıldığı hayali hikaye"
tr_kw_0206,ATATÜRK,medium,78,KEEP,"BELOW_AVG_BIGRAM_SCORE; IDEAL_LENGTH_BONUS","Türkiye Cumhuriyeti'nin kurucusu","Türkiye Cumhuriyeti'nin kurucusu"
tr_kw_0207,CUMHURİYET,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Milletin egemenliği kendi elinde tuttuğu yönetim biçimi","Milletin egemenliği kendi elinde tuttuğu yönetim biçimi"
tr_kw_0208,SULTAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Osmanlı padişahlarına verilen unvan","Osmanlı padişahlarına verilen unvan"
tr_kw_0209,FATİH,medium,83,KEEP,"IDEAL_LENGTH_BONUS","İstanbul'u fetheden padişahın unvanı","İstanbul'u fetheden padişahın unvanı"
tr_kw_0210,KANUNİ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Muhteşem Süleyman'ın unvanı","Muhteşem Süleyman'ın unvanı"
tr_kw_0211,ZEUS,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Yunan mitolojisinde tanrıların kralı","Yunan mitolojisinde tanrıların kralı"
tr_kw_0212,POSEİDON,hard,78,KEEP,"","Deniz tanrısı","Deniz tanrısı"
tr_kw_0213,HERKÜL,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Yarı tanrı olan güçlü kahraman","Yarı tanrı olan güçlü kahraman"
tr_kw_0214,MEDUSA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Saçları yılan olan ve bakışıyla taşa çeviren yaratık","Saçları yılan olan ve bakışıyla taşa çeviren yaratık"
tr_kw_0215,PEGASUS,hard,78,KEEP,"","Kanatlı beyaz at","Kanatlı beyaz at"
tr_kw_0216,MARS,medium,78,KEEP,"","Kızıl gezegen","Kızıl gezegen"
tr_kw_0217,JÜPİTER,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Güneş sisteminin en büyük gezegeni","Güneş sisteminin en büyük gezegeni"
tr_kw_0218,VENÜS,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Çoban Yıldızı olarak bilinen gezegen","Çoban Yıldızı olarak bilinen gezegen"
tr_kw_0219,SATÜRN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Halkalarıyla ünlü gezegen","Halkalarıyla ünlü gezegen"
tr_kw_0220,URANÜS,medium,78,KEEP,"","Buz devi gezegen","Buz devi gezegen"
tr_kw_0221,BİLGİSAYAR,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Verileri işleyen, depolayan elektronik cihaz","Verileri işleyen, depolayan elektronik cihaz"
tr_kw_0222,TELEFON,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Sesli iletişim sağlayan cihaz","Sesli iletişim sağlayan cihaz"
tr_kw_0223,İNTERNET,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Dünya genelindeki bilgisayar ağı","Dünya genelindeki bilgisayar ağı"
tr_kw_0224,KLAVYE,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Yazı yazmaya yarayan tuş takımı","Yazı yazmaya yarayan tuş takımı"
tr_kw_0225,FARE,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kemirgen, küçük memeli bir hayvan","Kemirgen, küçük memeli bir hayvan"
tr_kw_0226,ROBOT,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Otonom hareket edebilen makine","Otonom hareket edebilen makine"
tr_kw_0227,DRONE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Uzaktan kumandalı hava aracı","Uzaktan kumandalı hava aracı"
tr_kw_0228,PİL,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Taşınabilir enerji kaynağı","Taşınabilir enerji kaynağı"
tr_kw_0229,KABLO,medium,78,KEEP,"","Elektrik ileten tel","Elektrik ileten tel"
tr_kw_0230,EKRAN,medium,78,KEEP,"","Görüntü veren panel","Görüntü veren panel"
tr_kw_0231,ARKEOLOJİ,hard,78,KEEP,"","Kazı bilimi","Kazı bilimi"
tr_kw_0232,PSİKOLOJİ,hard,78,KEEP,"","Ruh bilimi","Ruh bilimi"
tr_kw_0233,SOSYOLOJİ,hard,78,KEEP,"","Toplum bilimi","Toplum bilimi"
tr_kw_0234,BİYOLOJİ,hard,78,KEEP,"","Canlı bilimi","Canlı bilimi"
tr_kw_0235,JEOLOJİ,hard,78,KEEP,"","Yer bilimi","Yer bilimi"
tr_kw_0236,TİYATRO,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Sahnede oynanan oyun sanatı","Sahnede oynanan oyun sanatı"
tr_kw_0237,SİNEMA,medium,78,KEEP,"","Beyaz perde sanatı","Beyaz perde sanatı"
tr_kw_0238,RESİM,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Boya ile yüzeye yapılan sanat","Boya ile yüzeye yapılan sanat"
tr_kw_0239,HEYKEL,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Taş veya metalden yontulan sanat eseri","Taş veya metalden yontulan sanat eseri"
tr_kw_0240,MİMARİ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yapı tasarlama sanatı","Yapı tasarlama sanatı"
tr_kw_0241,ELMA,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kırmızı, yeşil veya sarı renkli, sert çekirdekli ağaç meyvesi","Kırmızı, yeşil veya sarı renkli, sert çekirdekli ağaç meyvesi"
tr_kw_0242,ARMUT,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Altı geniş, üstü dar, sulu ve tatlı ağaç meyvesi","Altı geniş, üstü dar, sulu ve tatlı ağaç meyvesi"
tr_kw_0243,KİRAZ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kırmızı veya pembe renkli, saplı ve çekirdekli yaz meyvesi","Kırmızı veya pembe renkli, saplı ve çekirdekli yaz meyvesi"
tr_kw_0244,ÇİLEK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kırmızı renkli, güzel kokulu ve tatlı bir orman meyvesi","Kırmızı renkli, güzel kokulu ve tatlı bir orman meyvesi"
tr_kw_0245,ERİK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Yeşil, ekşi yaz meyvesi","Yeşil, ekşi yaz meyvesi"
tr_kw_0246,PATATES,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Toprak altında yetişen, nişastalı yumru sebze","Toprak altında yetişen, nişastalı yumru sebze"
tr_kw_0247,DOMATES,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yemeklerde ve salatalarda kullanılan kırmızı renkli sebze","Yemeklerde ve salatalarda kullanılan kırmızı renkli sebze"
tr_kw_0248,SOĞAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yemeklere tat veren, kat kat kabuklu, keskin kokulu sebze","Yemeklere tat veren, kat kat kabuklu, keskin kokulu sebze"
tr_kw_0249,BİBER,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yeşil veya kırmızı, acı veya tatlı türleri olan sebze","Yeşil veya kırmızı, acı veya tatlı türleri olan sebze"
tr_kw_0250,PATLICAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Mor renkli, uzun veya tombul, dolması ve yemeği yapılan sebze","Mor renkli, uzun veya tombul, dolması ve yemeği yapılan sebze"
tr_kw_0251,AYAKKABI,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Ayağı korumak için giyilen giyecek","Ayağı korumak için giyilen giyecek"
tr_kw_0252,GÖMLEK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Vücudun üst kısmına giyilen, yakalı ve düğmeli giysi","Vücudun üst kısmına giyilen, yakalı ve düğmeli giysi"
tr_kw_0253,PANTOLON,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Bacakları örten alt giysisi","Bacakları örten alt giysisi"
tr_kw_0254,ŞAPKA,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Başa takılan siperlikli giysi","Başa takılan siperlikli giysi"
tr_kw_0255,ÇORAP,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Ayağa giyilen örgü giysi","Ayağa giyilen örgü giysi"
tr_kw_0256,DEMOKRASİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Halkın egemenliğine dayanan yönetim biçimi","Halkın egemenliğine dayanan yönetim biçimi"
tr_kw_0257,MONARŞİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Tek kişinin yönetimi, krallık","Tek kişinin yönetimi, krallık"
tr_kw_0258,ANAYASA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Devletin temel yasası","Devletin temel yasası"
tr_kw_0259,ADALET,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Hak ve hukuka uygunluk, herkese hakkını verme","Hak ve hukuka uygunluk, herkese hakkını verme"
tr_kw_0260,EKONOMİ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Üretim ve tüketim bilimi, iktisat","Üretim ve tüketim bilimi, iktisat"
tr_kw_0261,PİRİNÇ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Pilav yapılan, kabuğu soyulmuş tahıl","Pilav yapılan, kabuğu soyulmuş tahıl"
tr_kw_0262,BUĞDAY,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Ekmek yapılan temel tahıl","Ekmek yapılan temel tahıl"
tr_kw_0263,MERCİMEK,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Çorbası meşhur baklagil","Çorbası meşhur baklagil"
tr_kw_0264,NOHUT,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Leblebi yapılan bakliyat","Leblebi yapılan bakliyat"
tr_kw_0265,FASULYE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Kuru ve taze çeşitleri olan sebze","Kuru ve taze çeşitleri olan sebze"
tr_kw_0266,SABUN,easy,83,KEEP,"IDEAL_LENGTH_BONUS","El ve yüz temizliğinde kullanılan madde","El ve yüz temizliğinde kullanılan madde"
tr_kw_0267,HAVLU,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kurulanmaya yarayan bez","Kurulanmaya yarayan bez"
tr_kw_0268,TARAK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Saç düzeltmeye yarayan dişli araç","Saç düzeltmeye yarayan dişli araç"
tr_kw_0269,AYNA,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Görüntü yansıtan cam","Görüntü yansıtan cam"
tr_kw_0270,FIRÇA,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Kıl veya telden yapılan temizleme aracı","Kıl veya telden yapılan temizleme aracı"
tr_kw_0271,KIRMIZI,medium,78,KEEP,"","Kan rengi, al","Kan rengi, al"
tr_kw_0272,BEYAZ,medium,78,KEEP,"","Kar rengi, ak","Kar rengi, ak"
tr_kw_0273,SİYAH,medium,78,KEEP,"","Kömür rengi, kara","Kömür rengi, kara"
tr_kw_0274,MAVİ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Gökyüzü ve deniz rengi","Gökyüzü ve deniz rengi"
tr_kw_0275,YEŞİL,medium,78,KEEP,"","Ot ve yaprak rengi","Ot ve yaprak rengi"
tr_kw_0276,PİRAMİT,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Mısır'daki üçgen yapılı anıt mezarlar","Mısır'daki üçgen yapılı anıt mezarlar"
tr_kw_0277,FİRAVUN,hard,78,KEEP,"BELOW_AVG_BIGRAM_SCORE; IDEAL_LENGTH_BONUS","Eski Mısır hükümdarı","Eski Mısır hükümdarı"
tr_kw_0278,MUMYA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","İlaçlanarak saklanmış ceset","İlaçlanarak saklanmış ceset"
tr_kw_0279,GLADYATÖR,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Arenada dövüşen savaşçı köle","Arenada dövüşen savaşçı köle"
tr_kw_0280,İMPARATOR,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Büyük devlet yöneten hükümdar","Büyük devlet yöneten hükümdar"
tr_kw_0281,MATEMATİK,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Sayılar ve şekiller bilimi","Sayılar ve şekiller bilimi"
tr_kw_0282,GEOMETRİ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Şekilleri inceleyen matematik dalı","Şekilleri inceleyen matematik dalı"
tr_kw_0283,ÜÇGEN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Üç kenarı olan şekil","Üç kenarı olan şekil"
tr_kw_0284,KARE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Dört kenarı eşit şekil","Dört kenarı eşit şekil"
tr_kw_0285,DAİRE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Yuvarlak şekil, çember içi","Yuvarlak şekil, çember içi"
tr_kw_0286,BİLİM,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Düzenli bilgi bütünü, ilim","Düzenli bilgi bütünü, ilim"
tr_kw_0287,SANAT,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Güzellik ve estetik yaratma eylemi","Güzellik ve estetik yaratma eylemi"
tr_kw_0288,FELSEFE,hard,78,KEEP,"","Düşünce bilimi","Düşünce bilimi"
tr_kw_0289,MANTIK,hard,73,KEEP,"BELOW_AVG_BIGRAM_SCORE","Doğru düşünme yolu","Doğru düşünme yolu"
tr_kw_0290,TARİH,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Geçmişi inceleyen bilim dalı","Geçmişi inceleyen bilim dalı"
tr_kw_0291,ARABA,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Tekerlekli, motorlu veya motorsuz kara taşıtı","Tekerlekli, motorlu veya motorsuz kara taşıtı"
tr_kw_0292,GEMİ,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Su üzerinde yüzen, büyük deniz taşıtı","Su üzerinde yüzen, büyük deniz taşıtı"
tr_kw_0293,UÇAK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Havada uçarak yolcu ve yük taşıyan kanatlı taşıt","Havada uçarak yolcu ve yük taşıyan kanatlı taşıt"
tr_kw_0294,TREN,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Raylar üzerinde giden, lokomotif ve vagonlardan oluşan taşıt","Raylar üzerinde giden, lokomotif ve vagonlardan oluşan taşıt"
tr_kw_0295,BİSİKLET,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Pedalla çevrilen tekerlekleri olan motorsuz taşıt","Pedalla çevrilen tekerlekleri olan motorsuz taşıt"
tr_kw_0296,HASTANE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Hastaların tedavi edildiği sağlık kurumu","Hastaların tedavi edildiği sağlık kurumu"
tr_kw_0297,POSTANE,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Mektup ve kargoların gönderildiği kurum","Mektup ve kargoların gönderildiği kurum"
tr_kw_0298,ECZANE,medium,78,KEEP,"","İlaç satılan dükkan","İlaç satılan dükkan"
tr_kw_0299,FIRIN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Ekmek pişirilen ve satılan yer","Ekmek pişirilen ve satılan yer"
tr_kw_0300,MARKET,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Gıda ve ihtiyaç maddeleri satılan dükkan","Gıda ve ihtiyaç maddeleri satılan dükkan"
tr_kw_0301,FUTBOL,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Ayakla oynanan, on birer kişilik iki takımla yapılan spor","Ayakla oynanan, on birer kişilik iki takımla yapılan spor"
tr_kw_0302,BASKETBOL,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Potaya top atılarak oynanan oyun","Potaya top atılarak oynanan oyun"
tr_kw_0303,VOLEYBOL,easy,83,KEEP,"IDEAL_LENGTH_BONUS","File üzerinde topla oynanan takım oyunu","File üzerinde topla oynanan takım oyunu"
tr_kw_0304,TENİS,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Raketle oynanan, ortada file olan oyun","Raketle oynanan, ortada file olan oyun"
tr_kw_0305,GÜREŞ,medium,83,KEEP,"IDEAL_LENGTH_BONUS","İki kişinin birbirini yenmeye çalıştığı spor","İki kişinin birbirini yenmeye çalıştığı spor"
tr_kw_0306,YÜZME,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Suda kulaç atarak ilerleme sporu","Suda kulaç atarak ilerleme sporu"
tr_kw_0307,ATLETİZM,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Koşu, atlama ve atma dallarını içeren spor","Koşu, atlama ve atma dallarını içeren spor"
tr_kw_0308,HENTBOL,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Elle oynanan takım oyunu, el topu","Elle oynanan takım oyunu, el topu"
tr_kw_0309,GOLF,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Sopayla topu deliğe sokma sporu","Sopayla topu deliğe sokma sporu"
tr_kw_0310,BOKS,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Yumruklarla yapılan dövüş sporu","Yumruklarla yapılan dövüş sporu"
tr_kw_0311,KAPLAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Turuncu üzerine siyah çizgili kürkü olan yırtıcı büyük kedi","Turuncu üzerine siyah çizgili kürkü olan yırtıcı büyük kedi"
tr_kw_0312,ASLAN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Kedigillerden, yeleli, güçlü ve yırtıcı 'ormanlar kralı'","Kedigillerden, yeleli, güçlü ve yırtıcı 'ormanlar kralı'"
tr_kw_0313,FİL,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Hortumlu, büyük kulaklı, dişleri değerli dev kara hayvanı","Hortumlu, büyük kulaklı, dişleri değerli dev kara hayvanı"
tr_kw_0314,ZÜRAFA,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Çok uzun boyunlu, benekli Afrika hayvanı","Çok uzun boyunlu, benekli Afrika hayvanı"
tr_kw_0315,MAYMUN,medium,83,KEEP,"IDEAL_LENGTH_BONUS","Taklit yeteneği olan, insana benzeyen memeli hayvan","Taklit yeteneği olan, insana benzeyen memeli hayvan"
tr_kw_0316,KARTAL,hard,71,KEEP,"LOW_BIGRAM_SCORE; IDEAL_LENGTH_BONUS","Yırtıcı, güçlü bir kuş türü","Yırtıcı, güçlü bir kuş türü"
tr_kw_0317,ŞAHİN,hard,78,KEEP,"BELOW_AVG_BIGRAM_SCORE; IDEAL_LENGTH_BONUS","Keskin gözlü yırtıcı kuş","Keskin gözlü yırtıcı kuş"
tr_kw_0318,ATMACA,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Karadeniz'de yaygın küçük yırtıcı kuş","Karadeniz'de yaygın küçük yırtıcı kuş"
tr_kw_0319,BAYKUŞ,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Gece avlanan, büyük gözlü kuş","Gece avlanan, büyük gözlü kuş"
tr_kw_0320,PAPAĞAN,hard,83,KEEP,"IDEAL_LENGTH_BONUS","Konuşabilen renkli kuş","Konuşabilen renkli kuş"
tr_kw_0321,ÇAM,easy,78,KEEP,"","İğne yapraklı ağaç","İğne yapraklı ağaç"
tr_kw_0322,MEŞE,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Palamut veren dayanıklı ağaç","Palamut veren dayanıklı ağaç"
tr_kw_0323,KAVAK,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Uzun boylu, sulak yerleri seven ağaç","Uzun boylu, sulak yerleri seven ağaç"
tr_kw_0324,ÇINAR,easy,83,KEEP,"IDEAL_LENGTH_BONUS","Uzun ömürlü, geniş yapraklı ulu ağaç","Uzun ömürlü, geniş yapraklı ulu ağaç"
