id,answer,clue_original,cleaned_clue,rewritten_clue,quality_score,decision,reasons,clue_word_count,answer_length,contains_meta,contains_answer_leak,profanity_hit,ambiguity_hit
"tr_kw_0143","MANDALİNA","Portakala benzeyen ancak daha küçük ve kolay soyulan kış meyvesi","Portakala benzeyen ancak daha küçük ve kolay soyulan kış meyvesi","",100,"ACCEPT","+5 ideal length bonus",10,9,false,false,false,false
"tr_kw_0144","KARPUZ","İçi kırmızı, dışı yeşil, bol sulu ve tatlı büyük yaz meyvesi","İçi kırmızı, dışı yeşil, bol sulu ve tatlı büyük yaz meyvesi","",100,"ACCEPT","+5 ideal length bonus",11,6,false,false,false,false
"tr_kw_0145","KAVUN","Sarı kabuklu, hoş kokulu ve tatlı büyük yaz meyvesi","Sarı kabuklu, hoş kokulu ve tatlı büyük yaz meyvesi","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_0146","DUT","Beyaz veya kara çeşitleri olan küçük meyve","Beyaz veya kara çeşitleri olan küçük meyve","",100,"ACCEPT","+5 ideal length bonus",7,3,false,false,false,false
"tr_kw_0147","MUZ","Sıcak bölgelerde yetişen, sarı kabuklu uzun meyve","Sıcak bölgelerde yetişen, sarı kabuklu uzun meyve","",100,"ACCEPT","+5 ideal length bonus",7,3,false,false,false,false
"tr_kw_0148","NAR","Çarşıdan aldım bir tane, eve geldim bin tane","Çarşıdan aldım bir tane, eve geldim bin tane","",100,"ACCEPT","+5 ideal length bonus",8,3,false,false,false,false
"tr_kw_0149","EKMEK","Un, su ve tuzla yapılan temel gıda maddesi","Un, su ve tuzla yapılan temel gıda maddesi","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_0150","SU","Rengi, kokusu ve tadı olmayan, canlıların yaşaması için şart olan sıvı","Rengi, kokusu ve tadı olmayan, canlıların yaşaması için şart olan sıvı","",100,"ACCEPT","",11,2,false,false,false,false
"tr_kw_0151","RÜZGAR","Havanın yer değiştirmesiyle oluşan esinti, yel","Havanın yer değiştirmesiyle oluşan esinti, yel","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_0152","YAĞMUR","Bulutlardan düşen su damlaları","Bulutlardan düşen su damlaları","",100,"ACCEPT","+5 ideal length bonus",4,6,false,false,false,false
"tr_kw_0153","ŞİMŞEK","Bulutlar arasında çakan elektrik parıltısı","Bulutlar arasında çakan elektrik parıltısı","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_0154","DEPREM","Yerkabuğundaki kırılmalar sonucu oluşan sarsıntı, zelzele","Yerkabuğundaki kırılmalar sonucu oluşan sarsıntı, zelzele","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_0155","VOLKAN","Magmanın yeryüzüne çıktığı dağ, yanardağ","Magmanın yeryüzüne çıktığı dağ, yanardağ","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_0156","ATMOSFER","Dünyayı saran gaz tabakası","Dünyayı saran gaz tabakası","",100,"ACCEPT","+5 ideal length bonus",4,8,false,false,false,false
"tr_kw_0157","OKSİJEN","Canlıların yaşaması için gerekli olan gaz (O)","Canlıların yaşaması için gerekli olan gaz (O)","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_0158","HİDROJEN","Evrende en çok bulunan element (H)","Evrende en çok bulunan element (H)","",100,"ACCEPT","+5 ideal length bonus",6,8,false,false,false,false
"tr_kw_0159","KARBON","Organik bileşiklerin temel elementi (C)","Organik bileşiklerin temel elementi (C)","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_0160","AZOT","Havası alınmış; bir element","Havası alınmış; bir element","",100,"ACCEPT","+5 dual-meaning bonus; +5 ideal length bonus",4,4,false,false,false,false
"tr_kw_0161","YAZ","En sıcak mevsim","En sıcak mevsim","",100,"ACCEPT","",3,3,false,false,false,false
"tr_kw_0162","KIŞ","En soğuk mevsim","En soğuk mevsim","",100,"ACCEPT","",3,3,false,false,false,false
"tr_kw_0163","GÜZ","Sonbahar mevsimi","Sonbahar mevsimi","Sonbahar mevsimi",75,"FIX","Clue too short (2 words, need ≥3)",2,3,false,false,false,false
"tr_kw_0164","YIL","365 günlük süre, sene","365 günlük süre, sene","",100,"ACCEPT","+5 ideal length bonus",4,3,false,false,false,false
"tr_kw_0165","AY","Dünya'nın uydusu olan gök cismi; yılın on iki bölümü","Dünya'nın uydusu olan gök cismi; yılın on iki bölümü","",100,"ACCEPT","+5 dual-meaning bonus; +5 ideal length bonus",9,2,false,false,false,false
"tr_kw_0166","HAZİRAN","Yaz mevsiminin ilk ayı","Yaz mevsiminin ilk ayı","",100,"ACCEPT","+5 ideal length bonus",4,7,false,false,false,false
"tr_kw_0167","TEMMUZ","Yılın yedinci ayı","Yılın yedinci ayı","",100,"ACCEPT","",3,6,false,false,false,false
"tr_kw_0168","AĞUSTOS","Zafer Bayramı'nın kutlandığı ay","Zafer Bayramı'nın kutlandığı ay","",100,"ACCEPT","+5 ideal length bonus",4,7,false,false,false,false
"tr_kw_0169","OCAK","Yılın ilk ayı veya yemek pişirilen yer","Yılın ilk ayı veya yemek pişirilen yer","",100,"ACCEPT","+5 ideal length bonus",7,4,false,false,false,false
"tr_kw_0170","ŞUBAT","Dört yılda bir 29 çeken en kısa ay","Dört yılda bir 29 çeken en kısa ay","",100,"ACCEPT","+5 ideal length bonus",8,5,false,false,false,false
"tr_kw_0171","KAPI","Bir yere girip çıkarken geçilen açılır kapanır bölme","Bir yere girip çıkarken geçilen açılır kapanır bölme","",100,"ACCEPT","+5 ideal length bonus",8,4,false,false,false,false
"tr_kw_0172","BACA","Duman yolu","Duman yolu","Duman yolu",75,"FIX","Clue too short (2 words, need ≥3)",2,4,false,false,false,false
"tr_kw_0173","ÇATI","Binaların üstünü örten kısım","Binaların üstünü örten kısım","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_0174","CAM","Saydam, kırılgan madde","Saydam, kırılgan madde","",100,"ACCEPT","+5 ideal length bonus",3,3,false,false,false,false
"tr_kw_0175","DUVAR","Odayı çevreleyen dik yapı","Odayı çevreleyen dik yapı","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0176","PERDE","Pencereleri örtmek için kullanılan kumaş","Pencereleri örtmek için kullanılan kumaş","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_0177","HALI","Yere serilen dokuma yaygı","Yere serilen dokuma yaygı","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_0178","KİLİM","İnce dokunmuş yer yaygısı","İnce dokunmuş yer yaygısı","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0179","LAMBA","Işık veren aydınlatma aracı","Işık veren aydınlatma aracı","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0180","KOLTUK","Oturmaya yarayan, arkalıklı ve kollu rahat eşya","Oturmaya yarayan, arkalıklı ve kollu rahat eşya","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_0181","BUZDOLABI","Yiyecekleri soğuk tutan beyaz eşya","Yiyecekleri soğuk tutan beyaz eşya","",100,"ACCEPT","+5 ideal length bonus",5,9,false,false,false,false
"tr_kw_0182","ÇAMAŞIRMAKİNESİ","Kirli giysileri yıkayan makine","Kirli giysileri yıkayan makine","",100,"ACCEPT","+5 ideal length bonus",4,15,false,false,false,false
"tr_kw_0183","BULAŞIKMAKİNESİ","Mutfak gereçlerini yıkayan makine","Mutfak gereçlerini yıkayan makine","",100,"ACCEPT","+5 ideal length bonus",4,15,false,false,false,false
"tr_kw_0184","ÜTÜ","Kumaşların kırışığını gideren sıcak alet","Kumaşların kırışığını gideren sıcak alet","",100,"ACCEPT","+5 ideal length bonus",5,3,false,false,false,false
"tr_kw_0185","SÜPÜRGE","Yerleri temizlemeye yarayan araç","Yerleri temizlemeye yarayan araç","",100,"ACCEPT","+5 ideal length bonus",4,7,false,false,false,false
"tr_kw_0186","ANKARA","Türkiye Cumhuriyeti'nin başkenti ve bürokrasi merkezi","Türkiye Cumhuriyeti'nin başkenti ve bürokrasi merkezi","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_0187","İSTANBUL","Boğaziçi'ne sahip, Türkiye'nin en kalabalık ili","Boğaziçi'ne sahip, Türkiye'nin en kalabalık ili","",100,"ACCEPT","+5 ideal length bonus",6,8,false,false,false,false
"tr_kw_0188","İZMİR","Ege'nin incisi","Ege'nin incisi","Ege'nin incisi",75,"FIX","Clue too short (2 words, need ≥3)",2,5,false,false,false,false
"tr_kw_0189","BURSA","Yeşil unvanlı şehrimiz","Yeşil unvanlı şehrimiz","",100,"ACCEPT","+5 ideal length bonus",3,5,false,false,false,false
"tr_kw_0190","ANTALYA","Akdeniz bölgesinde turistik bir ilimiz","Akdeniz bölgesinde turistik bir ilimiz","",100,"ACCEPT","+5 ideal length bonus",5,7,false,false,false,false
"tr_kw_0191","PARİS","Fransa'nın başkenti","Fransa'nın başkenti","Fransa'nın başkenti",75,"FIX","Clue too short (2 words, need ≥3)",2,5,false,false,false,false
"tr_kw_0192","LONDRA","İngiltere'nin başkenti","İngiltere'nin başkenti","İngiltere'nin başkenti",75,"FIX","Clue too short (2 words, need ≥3)",2,6,false,false,false,false
"tr_kw_0193","BERLİN","Almanya'nın başkenti","Almanya'nın başkenti","Almanya'nın başkenti",75,"FIX","Clue too short (2 words, need ≥3)",2,6,false,false,false,false
"tr_kw_0194","ROMA","İtalya'nın başkenti","İtalya'nın başkenti","İtalya'nın başkenti",75,"FIX","Clue too short (2 words, need ≥3)",2,4,false,false,false,false
"tr_kw_0195","TOKYO","Japonya'nın başkenti","Japonya'nın başkenti","Japonya'nın başkenti",75,"FIX","Clue too short (2 words, need ≥3)",2,5,false,false,false,false
"tr_kw_0196","PİYANO","Tuşlu, telli büyük müzik aleti","Tuşlu, telli büyük müzik aleti","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_0197","GİTAR","Telli, saplı çalgı","Telli, saplı çalgı","",100,"ACCEPT","",3,5,false,false,false,false
"tr_kw_0198","KEMAN","Yaylı, dört telli çalgı","Yaylı, dört telli çalgı","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0199","DAVUL","Vurmalı çalgı","Vurmalı çalgı","Vurmalı çalgı",75,"FIX","Clue too short (2 words, need ≥3)",2,5,false,false,false,false
"tr_kw_0200","SAZ","Türk halk müziği çalgısı, bağlama","Türk halk müziği çalgısı, bağlama","",100,"ACCEPT","+5 ideal length bonus",5,3,false,false,false,false
"tr_kw_0201","ROMAN","Uzun soluklu kurgusal anlatı türü","Uzun soluklu kurgusal anlatı türü","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_0202","HİKAYE","Olmuş veya olabilecek olayları anlatan kısa yazı, öykü","Olmuş veya olabilecek olayları anlatan kısa yazı, öykü","",100,"ACCEPT","+5 ideal length bonus",8,6,false,false,false,false
"tr_kw_0203","ŞİİR","Duygu ve düşüncelerin dizelerle anlatılması","Duygu ve düşüncelerin dizelerle anlatılması","",100,"ACCEPT","+5 ideal length bonus",5,4,false,false,false,false
"tr_kw_0204","DESTAN","Milletlerin başından geçen kahramanlık olaylarını anlatan eser","Milletlerin başından geçen kahramanlık olaylarını anlatan eser","",100,"ACCEPT","+5 ideal length bonus",7,6,false,false,false,false
"tr_kw_0205","MASAL","Olağanüstü olayların anlatıldığı hayali hikaye","Olağanüstü olayların anlatıldığı hayali hikaye","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_0206","ATATÜRK","Türkiye Cumhuriyeti'nin kurucusu","Türkiye Cumhuriyeti'nin kurucusu","",100,"ACCEPT","+5 ideal length bonus",3,7,false,false,false,false
"tr_kw_0207","CUMHURİYET","Milletin egemenliği kendi elinde tuttuğu yönetim biçimi","Milletin egemenliği kendi elinde tuttuğu yönetim biçimi","",100,"ACCEPT","+5 ideal length bonus",7,10,false,false,false,false
"tr_kw_0208","SULTAN","Osmanlı padişahlarına verilen unvan","Osmanlı padişahlarına verilen unvan","",100,"ACCEPT","+5 ideal length bonus",4,6,false,false,false,false
"tr_kw_0209","FATİH","İstanbul'u fetheden padişahın unvanı","İstanbul'u fetheden padişahın unvanı","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0210","KANUNİ","Muhteşem Süleyman'ın unvanı","Muhteşem Süleyman'ın unvanı","",100,"ACCEPT","+5 ideal length bonus",3,6,false,false,false,false
"tr_kw_0211","ZEUS","Yunan mitolojisinde tanrıların kralı","Yunan mitolojisinde tanrıların kralı","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_0212","POSEİDON","Deniz tanrısı","Deniz tanrısı","Deniz tanrısı",75,"FIX","Clue too short (2 words, need ≥3)",2,8,false,false,false,false
"tr_kw_0213","HERKÜL","Yarı tanrı olan güçlü kahraman","Yarı tanrı olan güçlü kahraman","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_0214","MEDUSA","Saçları yılan olan ve bakışıyla taşa çeviren yaratık","Saçları yılan olan ve bakışıyla taşa çeviren yaratık","",100,"ACCEPT","+5 ideal length bonus",8,6,false,false,false,false
"tr_kw_0215","PEGASUS","Kanatlı beyaz at","Kanatlı beyaz at","",100,"ACCEPT","",3,7,false,false,false,false
"tr_kw_0216","MARS","Kızıl gezegen","Kızıl gezegen","Kızıl gezegen",75,"FIX","Clue too short (2 words, need ≥3)",2,4,false,false,false,false
"tr_kw_0217","JÜPİTER","Güneş sisteminin en büyük gezegeni","Güneş sisteminin en büyük gezegeni","",100,"ACCEPT","+5 ideal length bonus",5,7,false,false,false,false
"tr_kw_0218","VENÜS","Çoban Yıldızı olarak bilinen gezegen","Çoban Yıldızı olarak bilinen gezegen","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_0219","SATÜRN","Halkalarıyla ünlü gezegen","Halkalarıyla ünlü gezegen","",100,"ACCEPT","+5 ideal length bonus",3,6,false,false,false,false
"tr_kw_0220","URANÜS","Buz devi gezegen","Buz devi gezegen","",100,"ACCEPT","",3,6,false,false,false,false
"tr_kw_0221","BİLGİSAYAR","Verileri işleyen, depolayan elektronik cihaz","Verileri işleyen, depolayan elektronik cihaz","",100,"ACCEPT","+5 ideal length bonus",5,10,false,false,false,false
"tr_kw_0222","TELEFON","Sesli iletişim sağlayan cihaz","Sesli iletişim sağlayan cihaz","",100,"ACCEPT","+5 ideal length bonus",4,7,false,false,false,false
"tr_kw_0223","İNTERNET","Dünya genelindeki bilgisayar ağı","Dünya genelindeki bilgisayar ağı","",100,"ACCEPT","+5 ideal length bonus",4,8,false,false,false,false
"tr_kw_0224","KLAVYE","Yazı yazmaya yarayan tuş takımı","Yazı yazmaya yarayan tuş takımı","",100,"ACCEPT","+5 ideal length bonus",5,6,false,false,false,false
"tr_kw_0225","FARE","Kemirgen, küçük memeli bir hayvan","Kemirgen, küçük memeli bir hayvan","",100,"ACCEPT","+5 ideal length bonus",5,4,false,false,false,false
"tr_kw_0226","ROBOT","Otonom hareket edebilen makine","Otonom hareket edebilen makine","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0227","DRONE","Uzaktan kumandalı hava aracı","Uzaktan kumandalı hava aracı","",100,"ACCEPT","+5 ideal length bonus",4,5,false,false,false,false
"tr_kw_0228","PİL","Taşınabilir enerji kaynağı","Taşınabilir enerji kaynağı","",100,"ACCEPT","+5 ideal length bonus",3,3,false,false,false,false
"tr_kw_0229","KABLO","Elektrik ileten tel","Elektrik ileten tel","",100,"ACCEPT","",3,5,false,false,false,false
"tr_kw_0230","EKRAN","Görüntü veren panel","Görüntü veren panel","",100,"ACCEPT","",3,5,false,false,false,false
"tr_kw_0231","ARKEOLOJİ","Kazı bilimi","Kazı bilimi","Kazı bilimi",75,"FIX","Clue too short (2 words, need ≥3)",2,9,false,false,false,false
"tr_kw_0232","PSİKOLOJİ","Ruh bilimi","Ruh bilimi","Ruh bilimi",75,"FIX","Clue too short (2 words, need ≥3)",2,9,false,false,false,false
"tr_kw_0233","SOSYOLOJİ","Toplum bilimi","Toplum bilimi","Toplum bilimi",75,"FIX","Clue too short (2 words, need ≥3)",2,9,false,false,false,false
"tr_kw_0234","BİYOLOJİ","Canlı bilimi","Canlı bilimi","Canlı bilimi",75,"FIX","Clue too short (2 words, need ≥3)",2,8,false,false,false,false
"tr_kw_0235","JEOLOJİ","Yer bilimi","Yer bilimi","Yer bilimi",75,"FIX","Clue too short (2 words, need ≥3)",2,7,false,false,false,false
"tr_kw_0236","TİYATRO","Sahnede oynanan oyun sanatı","Sahnede oynanan oyun sanatı","",100,"ACCEPT","+5 ideal length bonus",4,7,false,false,false,false
"tr_kw_0237","SİNEMA","Beyaz perde sanatı","Beyaz perde sanatı","",100,"ACCEPT","",3,6,false,false,false,false
"tr_kw_0238","RESİM","Boya ile yüzeye yapılan sanat","Boya ile yüzeye yapılan sanat","",100,"ACCEPT","+5 ideal length bonus",5,5,false,false,false,false
"tr_kw_0239","HEYKEL","Taş veya metalden yontulan sanat eseri","Taş veya metalden yontulan sanat eseri","",100,"ACCEPT","+5 ideal length bonus",6,6,false,false,false,false
"tr_kw_0240","MİMARİ","Yapı tasarlama sanatı","Yapı tasarlama sanatı","",100,"ACCEPT","+5 ideal length bonus",3,6,false,false,false,false
"tr_kw_0241","ELMA","Kırmızı, yeşil veya sarı renkli, sert çekirdekli ağaç meyvesi","Kırmızı, yeşil veya sarı renkli, sert çekirdekli ağaç meyvesi","",100,"ACCEPT","+5 ideal length bonus",9,4,false,false,false,false
"tr_kw_0242","ARMUT","Altı geniş, üstü dar, sulu ve tatlı ağaç meyvesi","Altı geniş, üstü dar, sulu ve tatlı ağaç meyvesi","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_0243","KİRAZ","Kırmızı veya pembe renkli, saplı ve çekirdekli yaz meyvesi","Kırmızı veya pembe renkli, saplı ve çekirdekli yaz meyvesi","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_0244","ÇİLEK","Kırmızı renkli, güzel kokulu ve tatlı bir orman meyvesi","Kırmızı renkli, güzel kokulu ve tatlı bir orman meyvesi","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_0245","ERİK","Yeşil, ekşi yaz meyvesi","Yeşil, ekşi yaz meyvesi","",100,"ACCEPT","+5 ideal length bonus",4,4,false,false,false,false
"tr_kw_0246","PATATES","Toprak altında yetişen, nişastalı yumru sebze","Toprak altında yetişen, nişastalı yumru sebze","",100,"ACCEPT","+5 ideal length bonus",6,7,false,false,false,false
"tr_kw_0247","DOMATES","Yemeklerde ve salatalarda kullanılan kırmızı renkli sebze","Yemeklerde ve salatalarda kullanılan kırmızı renkli sebze","",100,"ACCEPT","+5 ideal length bonus",7,7,false,false,false,false
"tr_kw_0248","SOĞAN","Yemeklere tat veren, kat kat kabuklu, keskin kokulu sebze","Yemeklere tat veren, kat kat kabuklu, keskin kokulu sebze","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_0249","BİBER","Yeşil veya kırmızı, acı veya tatlı türleri olan sebze","Yeşil veya kırmızı, acı veya tatlı türleri olan sebze","",100,"ACCEPT","+5 ideal length bonus",9,5,false,false,false,false
"tr_kw_0250","PATLICAN","Mor renkli, uzun veya tombul, dolması ve yemeği yapılan sebze","Mor renkli, uzun veya tombul, dolması ve yemeği yapılan sebze","",100,"ACCEPT","+5 ideal length bonus",10,8,false,false,false,false
